1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Glaima	U	Glaimalik Younes
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Tandis	M	Tandislik Faustan
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Kong	F	Kongeba Melin
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Billa	U	Billalik Taissa
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Leo	F	Leoeba Anessia
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Kellein	F	Kelleineba Glenn
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Wassie	F	Wassieeba Maissene
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Lote	M	Lotelik Oscar
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Anika	U	Anikalik Kamil
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Jamen	M	Jamenlik Mostafa
1.0985,1.1489,-0.1415,-0.6849,0.0136,-0.0419,-0.0646,0.0035	NO	Giora	F	Gioraeba Saka
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Bea Allan
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Alexonder Mayor
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Aya Joylon
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Miguel Alvarez
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Joselin Camiller
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Washirman Alberto
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Iracina Santiagal
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Domingos Balbera
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Mizel Alvarez
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Josuen Verbeyg
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		U	Marcos Jairis
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Josu Sallage
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Santiago Sentiz
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Mary Sorena
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Rosiby Lutoinardo
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		U	Karyan Sandersa
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Josefa Jerez
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Bosta Rozdonez
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Justinian Cesandra
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Amador Porby
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Gautana Aguilar
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Jimed Cizarles
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Allicia Peyoris
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Ankiara Tabaranas
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Daryus Jonatas
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Atia Terrazao
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Cristian Jasminedano
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Roxanna Camarian
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		M	Ferdig Snakicca
-0.8151,-0.7367,-0.1138,-0.0441,-0.2110,0.0580,-0.0291,0.0333	EC		F	Carven Janeel
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Massim	M	Massimdro Karus
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Jelisa	F	Jelisaail Hanna
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Jasmie	M	Jasmiedro Leo
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Bennemira	M	Bennemiradro Therson
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Bitthie	F	Bitthieail Heite
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Jasmin	U	Jasmindro Neems
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Laurita	U	Lauritadro Kings
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Jantha	F	Janthaail Es
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Stian	F	Stianail Perna
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Ingis	M	Ingisdro Jose
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Pet	M	Petdro Jasim
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Janso	M	Jansodro Jan
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Joye	M	Joyedro Laurens
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Fred	M	Freddro Janson
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Linne	F	Linneail Ingine
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Janene	F	Janeneail Janicen
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Konnes	F	Konnesail Benna
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Nethe	F	Netheail Hollin
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Petriz	U	Petrizdro Claus
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Elija	M	Elijadro Willer
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Geriton	M	Geritondro Joseph
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Jamies	F	Jamiesail Pauda
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Ulf	U	Ulfdro Caspae
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Rose	F	Roseail Estelle
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Jørgen	M	Jørgendro Josef
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Willas	M	Willasdro Raseda
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Tonhan	M	Tonhandro Jacquine
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Linnie	F	Linnieail Hanne
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Sapien	M	Sapiendro Max
1.2156,1.1552,-0.2752,-0.2752,0.0349,0.1458,-0.1068,0.0169	SE	Istvars	M	Istvarsdro Leecent
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Daonoaki	F	Daonoakiata Anato
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Ka	M	Kanon Rikaru
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Shiiku	M	Shiikunon Shōithu
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Jikō	F	Jikōata Eikui
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Jeikuya	M	Jeikuyanon Richi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Akino	M	Akinonon Tomotosho
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Takezumi	F	Takezumiata Aya
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Yoshimire	M	Yoshimirenon Sitashi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Tokurato	M	Tokuratonon Keroya
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Maki	M	Makinon Yorosudemu
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Kō	M	Kōnon Seigō
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Kōjō	M	Kōjōnon Yūsichi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Ikeda	M	Ikedanon Notayama
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Milaki	M	Milakinon Einawoshi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Michi	F	Michiata Natsuki
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Kyōko	M	Kyōkonon Seinyi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Kinji	F	Kinjiata Yetaga
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Yūtimo	F	Yūtimoata Chira
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Takasasume	M	Takasasumenon Masatsugu
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Anoyo	U	Anoyonon Konomi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Akata	M	Akatanon Kance
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Uishi	U	Uishinon Hin'Kumi
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Magbeza	F	Magbezaata Taki
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Taki	F	Takiata Kazuruna
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Kasuyu	M	Kasuyunon Kikuri
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Takōsushio	M	Takōsushionon Hiroge
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Tomiuka	F	Tomiukaata Mikota
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Katsuni	M	Katsuninon Funata
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Yūto	M	Yūtonon Tomomoto
1.0052,1.1148,0.0447,-0.1791,-0.0671,-0.0052,-0.1638,-0.1225	JP	Yakano	F	Yakanoata Atero
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Julio	M	Worten Julioena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Proch	M	Corter Prochena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Sim	M	Goom Simena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Ronal	F	Martha Ronalilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Younes	F	Greet Younesilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Morks	M	Castil Morksena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Danise	M	More Daniseena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Jasmin	M	Willen Jasminena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Kabar	M	Renjo Kabarena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Nika	F	Poris Nikailo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Marink	F	Annen Marinkilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Annen	M	Guy Annenena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Nelle	F	Hannesse Nelleilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Kee	F	Inasseren Keeilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Tonny	F	Güntea Tonnyilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Josech	F	Cassande Josechilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Ghade	M	Wolfer Ghadeena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Grein	F	Mariussela Greinilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Gauth	F	Orki Gauthilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Henri	U	Touane Henriena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Clare	M	Jan Clareena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Giglion	M	Bertro Giglionena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Maryl	M	Basse Marylena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Maurice	M	Carlล Mauriceena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Mahn	F	Rianne Mahnilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Guer	M	Mossen Guerena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Wolfgan	F	Hanna Wolfganilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Hounba	M	Inkos Hounbaena
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Corin	F	Eveline Corinilo
-1.1503,1.0308,-0.2689,-0.4340,-0.0431,-0.1289,0.0661,0.1240	NL	Steev	F	Georgea Steevilo
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Сергеева Садыр
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Сарсымов Сымбамол
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеме Салан
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сарсымов Меркорей
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеме Салира
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сарсоев Сарсулыв
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Саысымов Арай
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Меруерова Сабиема
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеева Алека
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Сергеме Саурен
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Мураева Акымбатил
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		U	Сарсымов Сарсан
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Еркобат Салик
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеева Жекра
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Сержамев Арае
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеева Салсынар
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Côme Сарсуат
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Секеера Барым
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сарсымов Сарсулава
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		U	Сержеда Аркыт
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сарсымов Сержана
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Садриге Сержа
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Мариев Сарсым
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеева Нуржау
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Сержа Саусра
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеева Муксана
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Жакимов Акыла
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		F	Сергеева Сабиера
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Рамиров Сарсым
0.8593,-0.9115,-0.0687,-0.0671,0.0911,0.0047,0.0938,0.0447	BY		M	Сергеев Сарсымов
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Zsia Poulos
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Paul Masuiko
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		F	Dolora Groen
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Daivis Matheon
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Vesilio Poola
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Indal Khalal
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Linos Dasok
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		F	Danika Magamis
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		F	Dina Liwonne
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Murt-Pael Chornasa
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Kriston Chausta
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Danil Thailej
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Minugari Krasimanga
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Diducer Labriillo
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Tanda Irjie
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Iwila Paplag
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		U	Kootas Matimsanda
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Matiuss Filom
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Krussan Otaky
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		U	Kannato Christophengalida
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Kristof Gergue
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		U	Khanasola Munireja
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		F	Gingaro Christoph
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Sinthilajat Borong
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Inobir Thano
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		F	Segny Ilievo
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Andola Chrassong
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Papani Pandovali
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Malik Wandale
-0.9267,-0.9949,-0.0631,0.1142,0.1212,-0.1114,-0.0456,0.0010	TM		M	Musan Vidiane
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Flautiada Joana
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Justini Carmenta
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Ruiz Tasha
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		U	Graz Dani
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Barqueda Yanifra
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Mugusfi Vanetta
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Majedjo Iflanda
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Salizaron Iñez
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Pasqual Faizza
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Camarena Marcelo
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Asierta Carlos Angel
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Villaggarin Giovanna
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Davider Kinqued
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Bernardo Tezzzie
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Candia Juan
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Perez Perez Matisuano
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Cuber Carmen Alisanda
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Hamado Yaca
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Portoni Marina
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Olivan Eddic
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Pigrugera Marcov
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Da Piso Diaz
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Nergarcia Marlos
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Tronica Francisco
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Vey Leesu
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Cmiller Stella
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Cuas Fayaz
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		U	Malvaray Florens
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		F	Varescio Estahra
1.1405,-0.8418,-0.0379,-0.1126,-0.1511,0.1093,-0.2267,-0.0636	CL		M	Irani Washino
-0.8548,0.9230,-0.1646,-0.2558,0.0195,-0.0516,-0.1882,0.1340	RS	Alenco	F	Dragna Alencokil
-0.8548,0.9230,-0.1646,-0.2558,0.0195,-0.0516,-0.1882,0.1340	RS	Jonata	M	Zoran Jonatassa
-0.8548,0.9230,-0.1646,-0.2558,0.0195,-0.0516,-0.1882,0.1340	RS	Jelena	M	Nenad Jelenassa
-0.8548,0.9230,-0.1646,-0.2558,0.0195,-0.0516,-0.1882,0.1340	RS	Jovana	M	Nenad Jovanassa
